1021	86743276	45037335	3
1607	-1	-1	-1
1618	-1	-1	-1
1623	-1	-1	-1
1022	86742092	45034108	2
1608	-1	-1	-1
6050	-1	-1	-1
1023	86742121	45034425	2
1610	-1	-1	-1
6052	-1	-1	-1
1024	86744276	45034335	3
1611	-1	-1	-1
1681	-1	-1	-1
6052	-1	-1	-1
1025	86746076	45034535	2
1611	-1	-1	-1
1677	-1	-1	-1
1026	86744676	45034835	3
1612	-1	-1	-1
1613	-1	-1	-1
1678	-1	-1	-1
1027	86744676	45036035	4
1613	-1	-1	-1
1614	-1	-1	-1
1615	-1	-1	-1
1682	-1	-1	-1
1028	86744576	45037335	3
1615	-1	-1	-1
1625	-1	-1	-1
1628	-1	-1	-1
1029	86742576	45037235	3
1616	-1	-1	-1
1617	-1	-1	-1
1618	-1	-1	-1
1030	86742676	45038135	4
1617	-1	-1	-1
1619	-1	-1	-1
1620	-1	-1	-1
1626	-1	-1	-1
1031	86742676	45039135	4
1620	-1	-1	-1
1621	-1	-1	-1
1622	-1	-1	-1
1632	-1	-1	-1
1032	86742638	45039779	1
1622	-1	-1	-1
1033	86743976	45037335	3
1623	-1	-1	-1
1624	-1	-1	-1
1625	-1	-1	-1
1034	86743876	45038135	4
1624	-1	-1	-1
1626	-1	-1	-1
1627	-1	-1	-1
1630	-1	-1	-1
1035	86743876	45039135	4
1627	-1	-1	-1
1632	-1	-1	-1
1633	-1	-1	-1
1635	-1	-1	-1
1036	86745276	45037235	3
1628	-1	-1	-1
1629	-1	-1	-1
1697	-1	-1	-1
1037	86745176	45038135	4
1629	-1	-1	-1
1630	-1	-1	-1
1631	-1	-1	-1
1699	-1	-1	-1
1038	86745176	45039035	4
1631	-1	-1	-1
1635	-1	-1	-1
1636	-1	-1	-1
1701	-1	-1	-1
1039	86743876	45040035	3
1633	-1	-1	-1
1634	-1	-1	-1
1637	-1	-1	-1
1040	86743876	45040835	4
1634	-1	-1	-1
1660	-1	-1	-1
1661	-1	-1	-1
1662	-1	-1	-1
1041	86745076	45039935	2
1636	-1	-1	-1
1637	-1	-1	-1
1042	86739976	45040835	3
1638	-1	-1	-1
1639	-1	-1	-1
1640	-1	-1	-1
1043	86739976	45042635	4
1639	-1	-1	-1
1641	-1	-1	-1
1642	-1	-1	-1
1646	-1	-1	-1
1044	86739976	45044435	4
1642	-1	-1	-1
1649	-1	-1	-1
1650	-1	-1	-1
1653	-1	-1	-1
1045	86741276	45040835	3
1643	-1	-1	-1
1644	-1	-1	-1
1645	-1	-1	-1
1046	86741176	45042635	4
1644	-1	-1	-1
1646	-1	-1	-1
1647	-1	-1	-1
1648	-1	-1	-1
1047	86741276	45044435	3
1647	-1	-1	-1
1653	-1	-1	-1
1665	-1	-1	-1
1048	86742576	45042735	4
1648	-1	-1	-1
1655	-1	-1	-1
1656	-1	-1	-1
1657	-1	-1	-1
1049	86739876	45046235	4
1650	-1	-1	-1
1651	-1	-1	-1
1652	-1	-1	-1
1669	-1	-1	-1
1050	86739976	45047635	3
1652	-1	-1	-1
2874	-1	-1	-1
2877	-1	-1	-1
1051	86742576	45040835	3
1654	-1	-1	-1
1655	-1	-1	-1
1660	-1	-1	-1
1052	86742476	45044435	4
1656	-1	-1	-1
1665	-1	-1	-1
1666	-1	-1	-1
1667	-1	-1	-1
1053	86743776	45042635	4
1657	-1	-1	-1
1658	-1	-1	-1
1659	-1	-1	-1
1661	-1	-1	-1
1054	86745076	45042735	4
1658	-1	-1	-1
1663	-1	-1	-1
1664	-1	-1	-1
1726	-1	-1	-1
1055	86743776	45044435	4
1659	-1	-1	-1
1667	-1	-1	-1
1668	-1	-1	-1
1673	-1	-1	-1
1056	86745076	45040935	3
1662	-1	-1	-1
1663	-1	-1	-1
1723	-1	-1	-1
1057	86744976	45044435	4
1664	-1	-1	-1
1673	-1	-1	-1
1674	-1	-1	-1
1732	-1	-1	-1
1058	86742476	45046235	4
1666	-1	-1	-1
1669	-1	-1	-1
1670	-1	-1	-1
1671	-1	-1	-1
1059	86743776	45046235	4
1668	-1	-1	-1
1671	-1	-1	-1
1672	-1	-1	-1
1675	-1	-1	-1
1060	86742476	45047635	3
1670	-1	-1	-1
2890	-1	-1	-1
2891	-1	-1	-1
1061	86743676	45048035	4
1672	-1	-1	-1
2894	-1	-1	-1
2895	-1	-1	-1
2898	-1	-1	-1
1062	86745076	45046235	4
1674	-1	-1	-1
1675	-1	-1	-1
1676	-1	-1	-1
1734	-1	-1	-1
1063	86745076	45048035	4
1676	-1	-1	-1
2898	-1	-1	-1
2899	-1	-1	-1
2934	-1	-1	-1
1064	86747776	45035135	2
1677	-1	-1	-1
1689	-1	-1	-1
1065	86746176	45034835	2
1678	-1	-1	-1
1679	-1	-1	-1
1066	86746176	45035235	3
1679	-1	-1	-1
1680	-1	-1	-1
1688	-1	-1	-1
1067	86746076	45036035	3
1680	-1	-1	-1
1682	-1	-1	-1
1683	-1	-1	-1
1068	86746076	45036235	3
1683	-1	-1	-1
1684	-1	-1	-1
1695	-1	-1	-1
1069	86746076	45037235	3
1684	-1	-1	-1
1697	-1	-1	-1
1698	-1	-1	-1
1070	86748376	45034335	5
1686	-1	-1	-1
1687	-1	-1	-1
1691	-1	-1	-1
1693	-1	-1	-1
1694	-1	-1	-1
1071	86747728	45035216	2
1688	-1	-1	-1
6107	-1	-1	-1
1072	86749198	45035757	3
1689	-1	-1	-1
5924	-1	-1	-1
5926	-1	-1	-1
1073	86747876	45033835	3
1690	-1	-1	-1
1691	-1	-1	-1
1692	-1	-1	-1
1074	86749376	45035835	3
1694	-1	-1	-1
1717	-1	-1	-1
5924	-1	-1	-1
1075	86748376	45036235	3
1695	-1	-1	-1
1696	-1	-1	-1
5932	-1	-1	-1
1076	86748376	45037235	3
1696	-1	-1	-1
1709	-1	-1	-1
1718	-1	-1	-1
1077	86746476	45037335	2
1698	-1	-1	-1
1705	-1	-1	-1
1078	86746476	45038135	3
1699	-1	-1	-1
1700	-1	-1	-1
1707	-1	-1	-1
1079	86746476	45039035	4
1700	-1	-1	-1
1701	-1	-1	-1
1702	-1	-1	-1
1710	-1	-1	-1
1080	86746476	45039935	3
1702	-1	-1	-1
1703	-1	-1	-1
1704	-1	-1	-1
1081	86747676	45040035	3
1703	-1	-1	-1
1711	-1	-1	-1
1713	-1	-1	-1
1082	86746576	45040935	3
1704	-1	-1	-1
1725	-1	-1	-1
1728	-1	-1	-1
1083	86747676	45037335	3
1705	-1	-1	-1
1706	-1	-1	-1
1709	-1	-1	-1
1084	86747776	45038135	3
1706	-1	-1	-1
1707	-1	-1	-1
1708	-1	-1	-1
1085	86747676	45039035	4
1708	-1	-1	-1
1710	-1	-1	-1
1711	-1	-1	-1
1712	-1	-1	-1
1086	86748876	45039135	4
1712	-1	-1	-1
1720	-1	-1	-1
1721	-1	-1	-1
1722	-1	-1	-1
1087	86747676	45040935	4
1713	-1	-1	-1
1728	-1	-1	-1
1729	-1	-1	-1
1740	-1	-1	-1
1088	86749976	45034035	4
1715	-1	-1	-1
3407	-1	-1	-1
3408	-1	-1	-1
3410	-1	-1	-1
1089	86750076	45033735	4
1716	-1	-1	-1
3400	-1	-1	-1
3405	-1	-1	-1
3408	-1	-1	-1
1090	86750276	45036835	3
1717	-1	-1	-1
3409	-1	-1	-1
3414	-1	-1	-1
1091	86748876	45037235	3
1718	-1	-1	-1
1719	-1	-1	-1
1720	-1	-1	-1
1092	86750173	45037234	3
1719	-1	-1	-1
5925	-1	-1	-1
5926	-1	-1	-1
1093	86750076	45039135	3
1721	-1	-1	-1
3415	-1	-1	-1
3422	-1	-1	-1
1094	86748876	45040835	4
1722	-1	-1	-1
1740	-1	-1	-1
1741	-1	-1	-1
1742	-1	-1	-1
1095	86746276	45040935	3
1723	-1	-1	-1
1724	-1	-1	-1
1725	-1	-1	-1
1096	86746376	45042735	4
1724	-1	-1	-1
1726	-1	-1	-1
1727	-1	-1	-1
1730	-1	-1	-1
1097	86746376	45044435	4
1727	-1	-1	-1
1732	-1	-1	-1
1733	-1	-1	-1
1736	-1	-1	-1
1098	86747676	45042635	4
1729	-1	-1	-1
1730	-1	-1	-1
1731	-1	-1	-1
1743	-1	-1	-1
1099	86747676	45044435	4
1731	-1	-1	-1
1736	-1	-1	-1
1737	-1	-1	-1
1746	-1	-1	-1
1100	86746276	45046235	4
1733	-1	-1	-1
1734	-1	-1	-1
1735	-1	-1	-1
1738	-1	-1	-1
1101	86746276	45048035	4
1735	-1	-1	-1
2934	-1	-1	-1
2935	-1	-1	-1
2936	-1	-1	-1
1102	86747676	45046235	4
1737	-1	-1	-1
1738	-1	-1	-1
1739	-1	-1	-1
1749	-1	-1	-1
1103	86747676	45048035	4
1739	-1	-1	-1
2936	-1	-1	-1
2937	-1	-1	-1
2950	-1	-1	-1
1104	86750076	45040935	4
1741	-1	-1	-1
3415	-1	-1	-1
3424	-1	-1	-1
3426	-1	-1	-1
1105	86748876	45042635	4
1742	-1	-1	-1
1743	-1	-1	-1
1744	-1	-1	-1
1745	-1	-1	-1
1106	86748976	45044435	4
1744	-1	-1	-1
1746	-1	-1	-1
1747	-1	-1	-1
1748	-1	-1	-1
1107	86750176	45042635	4
1745	-1	-1	-1
3424	-1	-1	-1
3425	-1	-1	-1
3428	-1	-1	-1
1108	86750076	45044435	4
1747	-1	-1	-1
3425	-1	-1	-1
3430	-1	-1	-1
3432	-1	-1	-1
1109	86748976	45046235	4
1748	-1	-1	-1
1749	-1	-1	-1
1750	-1	-1	-1
1751	-1	-1	-1
1110	86750176	45046235	4
1750	-1	-1	-1
3430	-1	-1	-1
3431	-1	-1	-1
3434	-1	-1	-1
1111	86748976	45048035	4
1751	-1	-1	-1
2950	-1	-1	-1
2951	-1	-1	-1
2952	-1	-1	-1
1112	86714575	45049735	2
1752	-1	-1	-1
1756	-1	-1	-1
1113	86715875	45049735	2
1754	-1	-1	-1
1759	-1	-1	-1
1114	86715775	45051635	4
1757	-1	-1	-1
1759	-1	-1	-1
1760	-1	-1	-1
1761	-1	-1	-1
1115	86714475	45053335	4
1758	-1	-1	-1
1778	-1	-1	-1
1779	-1	-1	-1
1780	-1	-1	-1
1116	86717075	45051635	4
1760	-1	-1	-1
1771	-1	-1	-1
1772	-1	-1	-1
5951	-1	-1	-1
1117	86715775	45053435	4
1761	-1	-1	-1
1780	-1	-1	-1
1785	-1	-1	-1
1786	-1	-1	-1
1118	86717175	45049135	3
1762	-1	-1	-1
1764	-1	-1	-1
1765	-1	-1	-1
1119	86717175	45049735	2
1764	-1	-1	-1
1770	-1	-1	-1
1120	86718775	45049135	4
1765	-1	-1	-1
1766	-1	-1	-1
1768	-1	-1	-1
1769	-1	-1	-1
1121	86718875	45049735	2
1768	-1	-1	-1
1773	-1	-1	-1
1122	86720275	45049135	4
1769	-1	-1	-1
1817	-1	-1	-1
1819	-1	-1	-1
1820	-1	-1	-1
1123	86717159	45050289	3
1770	-1	-1	-1
5951	-1	-1	-1
5953	-1	-1	-1
1124	86718675	45051635	4
1771	-1	-1	-1
1774	-1	-1	-1
1775	-1	-1	-1
5952	-1	-1	-1
1125	86717075	45053435	4
1772	-1	-1	-1
1786	-1	-1	-1
1799	-1	-1	-1
1803	-1	-1	-1
1126	86718759	45050290	3
1773	-1	-1	-1
5952	-1	-1	-1
5953	-1	-1	-1
1127	86719675	45051635	3
1774	-1	-1	-1
1776	-1	-1	-1
1777	-1	-1	-1
1128	86718675	45053335	4
1775	-1	-1	-1
1803	-1	-1	-1
1804	-1	-1	-1
1805	-1	-1	-1
1129	86719575	45053335	3
1776	-1	-1	-1
1804	-1	-1	-1
1806	-1	-1	-1
1130	86720375	45051635	4
1777	-1	-1	-1
1824	-1	-1	-1
1825	-1	-1	-1
5955	-1	-1	-1
1131	86714475	45055335	4
1779	-1	-1	-1
1782	-1	-1	-1
1783	-1	-1	-1
1784	-1	-1	-1
1132	86713575	45055335	2
1781	-1	-1	-1
1782	-1	-1	-1
1133	86715775	45055335	4
1783	-1	-1	-1
1785	-1	-1	-1
1787	-1	-1	-1
1800	-1	-1	-1
1134	86714575	45057035	4
1784	-1	-1	-1
1788	-1	-1	-1
1789	-1	-1	-1
1790	-1	-1	-1
1135	86715775	45057035	4
1787	-1	-1	-1
1790	-1	-1	-1
1794	-1	-1	-1
1795	-1	-1	-1
1136	86714375	45058435	3
1789	-1	-1	-1
1791	-1	-1	-1
1792	-1	-1	-1
1137	86714775	45058735	3
1792	-1	-1	-1
1793	-1	-1	-1
1796	-1	-1	-1
1138	86715775	45058635	4
1794	-1	-1	-1
1796	-1	-1	-1
1797	-1	-1	-1
1798	-1	-1	-1
1139	86717075	45057135	4
1795	-1	-1	-1
1802	-1	-1	-1
1809	-1	-1	-1
1810	-1	-1	-1
1140	86717075	45058635	3
1797	-1	-1	-1
1811	-1	-1	-1
1812	-1	-1	-1
1141	86715775	45060435	4
1798	-1	-1	-1
1900	-1	-1	-1
1904	-1	-1	-1
1905	-1	-1	-1
1142	86717075	45055235	4
1799	-1	-1	-1
1800	-1	-1	-1
1801	-1	-1	-1
1802	-1	-1	-1
1143	86718675	45055235	4
1801	-1	-1	-1
1805	-1	-1	-1
1807	-1	-1	-1
1808	-1	-1	-1
1144	86720375	45053335	4
1806	-1	-1	-1
1825	-1	-1	-1
1850	-1	-1	-1
1851	-1	-1	-1
1145	86719075	45056835	2
1807	-1	-1	-1
1814	-1	-1	-1
1146	86720475	45055335	4
1808	-1	-1	-1
1850	-1	-1	-1
1852	-1	-1	-1
1853	-1	-1	-1
1147	86717175	45057735	1
1809	-1	-1	-1
1148	86718675	45057135	2
1810	-1	-1	-1
1813	-1	-1	-1
1149	86718675	45058735	2
1811	-1	-1	-1
1815	-1	-1	-1
1150	86717075	45060435	4
1812	-1	-1	-1
1905	-1	-1	-1
1912	-1	-1	-1
1913	-1	-1	-1
1151	86719075	45058435	2
1813	-1	-1	-1
1816	-1	-1	-1
1152	86720375	45057035	4
1814	-1	-1	-1
1853	-1	-1	-1
1857	-1	-1	-1
1858	-1	-1	-1
1153	86718675	45060435	4
1815	-1	-1	-1
1913	-1	-1	-1
1915	-1	-1	-1
1916	-1	-1	-1
1154	86720375	45058635	4
1816	-1	-1	-1
1857	-1	-1	-1
1859	-1	-1	-1
1860	-1	-1	-1
1155	86720475	45049735	2
1819	-1	-1	-1
1823	-1	-1	-1
1156	86722175	45049135	3
1820	-1	-1	-1
1821	-1	-1	-1
1831	-1	-1	-1
1157	86720456	45049792	2
1823	-1	-1	-1
5955	-1	-1	-1
1158	86722175	45051635	3
1824	-1	-1	-1
1826	-1	-1	-1
1839	-1	-1	-1
1159	86722175	45053335	4
1826	-1	-1	-1
1851	-1	-1	-1
1854	-1	-1	-1
1864	-1	-1	-1
1160	86723575	45049135	3
1827	-1	-1	-1
1831	-1	-1	-1
1832	-1	-1	-1
1161	86724776	45049735	2
1829	-1	-1	-1
1844	-1	-1	-1
1162	86726576	45048035	4
1830	-1	-1	-1
2029	-1	-1	-1
2031	-1	-1	-1
6082	-1	-1	-1
1163	86723575	45049735	2
1832	-1	-1	-1
1836	-1	-1	-1
1164	86725576	45049635	3
1833	-1	-1	-1
1834	-1	-1	-1
6081	-1	-1	-1
1165	86725676	45051735	4
1833	-1	-1	-1
1842	-1	-1	-1
1846	-1	-1	-1
1847	-1	-1	-1
1166	86725876	45049935	3
1834	-1	-1	-1
1845	-1	-1	-1
2034	-1	-1	-1
1167	86723375	45049935	4
1835	-1	-1	-1
1836	-1	-1	-1
1837	-1	-1	-1
5954	-1	-1	-1
1168	86723476	45051635	4
1835	-1	-1	-1
1839	-1	-1	-1
1840	-1	-1	-1
1841	-1	-1	-1
1169	86724576	45049935	3
1837	-1	-1	-1
1838	-1	-1	-1
1844	-1	-1	-1
1170	86724576	45051635	4
1838	-1	-1	-1
1841	-1	-1	-1
1842	-1	-1	-1
1843	-1	-1	-1
1171	86723476	45053335	4
1840	-1	-1	-1
1864	-1	-1	-1
1865	-1	-1	-1
1869	-1	-1	-1
1172	86724676	45053335	4
1843	-1	-1	-1
1869	-1	-1	-1
1870	-1	-1	-1
1873	-1	-1	-1
1173	86725876	45050742	3
1845	-1	-1	-1
6014	-1	-1	-1
6015	-1	-1	-1
1174	86725476	45053335	4
1846	-1	-1	-1
1873	-1	-1	-1
1874	-1	-1	-1
1875	-1	-1	-1
1175	86725876	45051635	4
1847	-1	-1	-1
1848	-1	-1	-1
1849	-1	-1	-1
6014	-1	-1	-1
1176	86726076	45053335	4
1848	-1	-1	-1
1875	-1	-1	-1
1876	-1	-1	-1
2061	-1	-1	-1
1177	86727276	45051735	4
1849	-1	-1	-1
2035	-1	-1	-1
2036	-1	-1	-1
2039	-1	-1	-1
1178	86722176	45055335	3
1852	-1	-1	-1
1855	-1	-1	-1
1856	-1	-1	-1
1179	86722176	45055135	3
1854	-1	-1	-1
1855	-1	-1	-1
1866	-1	-1	-1
1180	86722176	45056835	3
1856	-1	-1	-1
1861	-1	-1	-1
1882	-1	-1	-1
1181	86722176	45057135	3
1858	-1	-1	-1
1861	-1	-1	-1
1862	-1	-1	-1
1182	86722276	45058635	4
1859	-1	-1	-1
1862	-1	-1	-1
1863	-1	-1	-1
1885	-1	-1	-1
1183	86720376	45060535	4
1860	-1	-1	-1
1916	-1	-1	-1
1960	-1	-1	-1
1961	-1	-1	-1
1184	86722176	45060535	4
1863	-1	-1	-1
1961	-1	-1	-1
1964	-1	-1	-1
1970	-1	-1	-1
1185	86723476	45055035	4
1865	-1	-1	-1
1866	-1	-1	-1
1867	-1	-1	-1
1868	-1	-1	-1
1186	86724676	45055135	3
1867	-1	-1	-1
1871	-1	-1	-1
1879	-1	-1	-1
1187	86723376	45056835	4
1868	-1	-1	-1
1882	-1	-1	-1
1883	-1	-1	-1
1884	-1	-1	-1
1188	86724676	45054335	3
1870	-1	-1	-1
1871	-1	-1	-1
1872	-1	-1	-1
1189	86725376	45055835	4
1872	-1	-1	-1
1874	-1	-1	-1
1877	-1	-1	-1
1880	-1	-1	-1
1190	86725976	45053835	3
1876	-1	-1	-1
1877	-1	-1	-1
1878	-1	-1	-1
1191	86725976	45055135	3
1878	-1	-1	-1
1881	-1	-1	-1
2063	-1	-1	-1
1192	86724676	45056935	3
1879	-1	-1	-1
1884	-1	-1	-1
1887	-1	-1	-1
1193	86725376	45057435	3
1880	-1	-1	-1
1888	-1	-1	-1
1889	-1	-1	-1
1194	86726076	45056835	3
1881	-1	-1	-1
1890	-1	-1	-1
2069	-1	-1	-1
1195	86723476	45058635	4
1883	-1	-1	-1
1885	-1	-1	-1
1886	-1	-1	-1
1893	-1	-1	-1
1196	86723476	45060535	4
1886	-1	-1	-1
1970	-1	-1	-1
1971	-1	-1	-1
1973	-1	-1	-1
1197	86724676	45058635	3
1887	-1	-1	-1
1893	-1	-1	-1
1894	-1	-1	-1
1198	86725376	45057935	3
1888	-1	-1	-1
1891	-1	-1	-1
1892	-1	-1	-1
1199	86725076	45058635	2
1889	-1	-1	-1
1895	-1	-1	-1
1200	86725976	45058635	3
1890	-1	-1	-1
1898	-1	-1	-1
2071	-1	-1	-1
1201	86725376	45058635	2
1891	-1	-1	-1
1896	-1	-1	-1
1202	86725576	45058635	2
1892	-1	-1	-1
1897	-1	-1	-1
1203	86724676	45060535	5
1894	-1	-1	-1
1895	-1	-1	-1
1973	-1	-1	-1
1974	-1	-1	-1
1975	-1	-1	-1
1204	86725457	45060096	2
1896	-1	-1	-1
6079	-1	-1	-1
1205	86726076	45060535	5
1897	-1	-1	-1
1898	-1	-1	-1
1976	-1	-1	-1
1978	-1	-1	-1
2168	-1	-1	-1
1206	86714475	45062235	4
1899	-1	-1	-1
1901	-1	-1	-1
1902	-1	-1	-1
1903	-1	-1	-1
1207	86715875	45062235	4
1902	-1	-1	-1
1904	-1	-1	-1
1906	-1	-1	-1
1907	-1	-1	-1
1208	86715775	45064135	4
1906	-1	-1	-1
1908	-1	-1	-1
1910	-1	-1	-1
1911	-1	-1	-1
1209	86717175	45062335	4
1907	-1	-1	-1
1912	-1	-1	-1
1914	-1	-1	-1
1917	-1	-1	-1
1210	86717075	45064135	4
1910	-1	-1	-1
1914	-1	-1	-1
1920	-1	-1	-1
1921	-1	-1	-1
1211	86715775	45065835	4
1911	-1	-1	-1
1927	-1	-1	-1
1928	-1	-1	-1
1929	-1	-1	-1
1212	86718775	45062235	4
1915	-1	-1	-1
1917	-1	-1	-1
1918	-1	-1	-1
1919	-1	-1	-1
1213	86718676	45064135	4
1918	-1	-1	-1
1920	-1	-1	-1
1922	-1	-1	-1
1923	-1	-1	-1
1214	86720476	45062235	4
1919	-1	-1	-1
1960	-1	-1	-1
1962	-1	-1	-1
1963	-1	-1	-1
1215	86717075	45065835	4
1921	-1	-1	-1
1929	-1	-1	-1
1939	-1	-1	-1
1940	-1	-1	-1
1216	86718676	45065835	4
1922	-1	-1	-1
1940	-1	-1	-1
1943	-1	-1	-1
1944	-1	-1	-1
1217	86720376	45064135	4
1923	-1	-1	-1
1963	-1	-1	-1
1967	-1	-1	-1
1968	-1	-1	-1
1218	86715775	45067735	4
1925	-1	-1	-1
1928	-1	-1	-1
1930	-1	-1	-1
1931	-1	-1	-1
1219	86715775	45069435	4
1930	-1	-1	-1
1933	-1	-1	-1
1936	-1	-1	-1
1937	-1	-1	-1
1220	86716976	45067735	4
1931	-1	-1	-1
1939	-1	-1	-1
1941	-1	-1	-1
1942	-1	-1	-1
1221	86715776	45071435	4
1934	-1	-1	-1
1936	-1	-1	-1
1938	-1	-1	-1
1949	-1	-1	-1
1222	86717076	45069435	4
1937	-1	-1	-1
1942	-1	-1	-1
1947	-1	-1	-1
1948	-1	-1	-1
1223	86715876	45073135	4
1938	-1	-1	-1
2310	-1	-1	-1
2311	-1	-1	-1
2312	-1	-1	-1
1224	86718676	45067735	4
1941	-1	-1	-1
1943	-1	-1	-1
1945	-1	-1	-1
1946	-1	-1	-1
1225	86720376	45065835	4
1944	-1	-1	-1
1968	-1	-1	-1
1994	-1	-1	-1
1995	-1	-1	-1
1226	86718776	45069435	3
1945	-1	-1	-1
1953	-1	-1	-1
1955	-1	-1	-1
1227	86720376	45067735	4
1946	-1	-1	-1
1994	-1	-1	-1
1996	-1	-1	-1
1997	-1	-1	-1
1228	86717176	45071335	4
1947	-1	-1	-1
1949	-1	-1	-1
1950	-1	-1	-1
1951	-1	-1	-1
1229	86718276	45069435	3
1948	-1	-1	-1
1953	-1	-1	-1
1954	-1	-1	-1
1230	86718176	45071435	4
1950	-1	-1	-1
1952	-1	-1	-1
1954	-1	-1	-1
1957	-1	-1	-1
1231	86717076	45073135	4
1951	-1	-1	-1
2312	-1	-1	-1
2318	-1	-1	-1
2319	-1	-1	-1
1232	86718276	45073135	4
1952	-1	-1	-1
2319	-1	-1	-1
2323	-1	-1	-1
2324	-1	-1	-1
1233	86719676	45069535	3
1955	-1	-1	-1
1956	-1	-1	-1
2002	-1	-1	-1
1234	86719576	45071335	4
1956	-1	-1	-1
1957	-1	-1	-1
1958	-1	-1	-1
1959	-1	-1	-1
1235	86720976	45071335	4
1958	-1	-1	-1
2005	-1	-1	-1
2007	-1	-1	-1
2008	-1	-1	-1
1236	86719576	45073135	4
1959	-1	-1	-1
2323	-1	-1	-1
2325	-1	-1	-1
2326	-1	-1	-1
1237	86722176	45062235	4
1962	-1	-1	-1
1964	-1	-1	-1
1965	-1	-1	-1
1966	-1	-1	-1
1238	86722276	45064135	4
1965	-1	-1	-1
1967	-1	-1	-1
1969	-1	-1	-1
1987	-1	-1	-1
1239	86723476	45062335	4
1966	-1	-1	-1
1971	-1	-1	-1
1972	-1	-1	-1
1979	-1	-1	-1
1240	86722176	45065935	4
1969	-1	-1	-1
1995	-1	-1	-1
1999	-1	-1	-1
2012	-1	-1	-1
1241	86723476	45064035	4
1972	-1	-1	-1
1987	-1	-1	-1
1988	-1	-1	-1
1989	-1	-1	-1
1242	86724776	45062235	5
1974	-1	-1	-1
1979	-1	-1	-1
1980	-1	-1	-1
1981	-1	-1	-1
1982	-1	-1	-1
1243	86725476	45060435	4
1975	-1	-1	-1
1976	-1	-1	-1
1977	-1	-1	-1
6079	-1	-1	-1
1244	86725495	45060772	2
1977	-1	-1	-1
6080	-1	-1	-1
1245	86726076	45062335	5
1978	-1	-1	-1
1983	-1	-1	-1
1985	-1	-1	-1
1986	-1	-1	-1
2171	-1	-1	-1
1246	86724676	45064035	3
1980	-1	-1	-1
1989	-1	-1	-1
1990	-1	-1	-1
1247	86725576	45065835	5
1981	-1	-1	-1
2018	-1	-1	-1
2019	-1	-1	-1
2020	-1	-1	-1
6075	-1	-1	-1
1248	86725576	45062235	4
1982	-1	-1	-1
1983	-1	-1	-1
1984	-1	-1	-1
6077	-1	-1	-1
1249	86725576	45062847	2
1984	-1	-1	-1
6078	-1	-1	-1
1250	86726076	45064035	3
1985	-1	-1	-1
1991	-1	-1	-1
1992	-1	-1	-1
1251	86725576	45065035	3
1986	-1	-1	-1
1993	-1	-1	-1
6078	-1	-1	-1
1252	86723476	45065935	4
1988	-1	-1	-1
2012	-1	-1	-1
2013	-1	-1	-1
2016	-1	-1	-1
1253	86724676	45065935	4
1990	-1	-1	-1
2016	-1	-1	-1
2017	-1	-1	-1
2018	-1	-1	-1
1254	86726076	45065935	4
1991	-1	-1	-1
2019	-1	-1	-1
2021	-1	-1	-1
2197	-1	-1	-1
1255	86727376	45064135	4
1992	-1	-1	-1
2173	-1	-1	-1
2176	-1	-1	-1
2177	-1	-1	-1
1256	86725576	45065625	2
1993	-1	-1	-1
6075	-1	-1	-1
1257	86721276	45067835	3
1996	-1	-1	-1
1998	-1	-1	-1
2000	-1	-1	-1
1258	86720376	45069435	3
1997	-1	-1	-1
2002	-1	-1	-1
2003	-1	-1	-1
1259	86721276	45069435	3
1998	-1	-1	-1
2004	-1	-1	-1
2006	-1	-1	-1
1260	86722276	45067735	4
1999	-1	-1	-1
2000	-1	-1	-1
2001	-1	-1	-1
2014	-1	-1	-1
1261	86722276	45069535	4
2001	-1	-1	-1
2006	-1	-1	-1
2009	-1	-1	-1
2025	-1	-1	-1
1262	86720876	45069435	3
2003	-1	-1	-1
2004	-1	-1	-1
2005	-1	-1	-1
1263	86722276	45071335	3
2007	-1	-1	-1
2010	-1	-1	-1
2011	-1	-1	-1
1264	86720876	45073135	4
2008	-1	-1	-1
2326	-1	-1	-1
2376	-1	-1	-1
2377	-1	-1	-1
1265	86722276	45070035	2
2009	-1	-1	-1
2010	-1	-1	-1
1266	86722276	45073135	4
2011	-1	-1	-1
2377	-1	-1	-1
2380	-1	-1	-1
2385	-1	-1	-1
1267	86723476	45067635	4
2013	-1	-1	-1
2014	-1	-1	-1
2015	-1	-1	-1
2022	-1	-1	-1
1268	86723476	45069435	3
2015	-1	-1	-1
2025	-1	-1	-1
2026	-1	-1	-1
1269	86724676	45067635	3
2017	-1	-1	-1
2022	-1	-1	-1
2023	-1	-1	-1
1270	86725576	45065970	2
2020	-1	-1	-1
6076	-1	-1	-1
1271	86726076	45067735	3
2021	-1	-1	-1
2024	-1	-1	-1
2199	-1	-1	-1
1272	86724776	45069435	2
2023	-1	-1	-1
2026	-1	-1	-1
1273	86726076	45069435	3
2024	-1	-1	-1
2027	-1	-1	-1
2205	-1	-1	-1
1274	86726176	45071335	3
2027	-1	-1	-1
2028	-1	-1	-1
2207	-1	-1	-1
1275	86726076	45073135	4
2028	-1	-1	-1
2394	-1	-1	-1
2395	-1	-1	-1
2602	-1	-1	-1
1276	86726428	45048249	2
2029	-1	-1	-1
6081	-1	-1	-1
1277	86728069	45048335	3
2030	-1	-1	-1
6009	-1	-1	-1
6010	-1	-1	-1
1278	86727276	45048365	2
2030	-1	-1	-1
6011	-1	-1	-1
1279	86728476	45048035	4
2031	-1	-1	-1
